generation,N_shifts,logPrior,logLik,eventRate,acceptRate
8805000,37,-0.895891,-6924.01,29.8375,0.423
8810000,40,-6.54035,-6928.91,33.8742,0.4264
8815000,35,5.70939,-6928.69,43.4086,0.427
8820000,34,-7.80098,-6934.4,35.2771,0.397
8825000,33,-2.92375,-6947.28,42.5621,0.404
8830000,34,-6.08451,-6963.16,32.4559,0.410111
8835000,40,6.70035,-6957.11,33.5293,0.44
8840000,38,-2.68993,-6942.66,39.4603,0.434
8845000,33,6.80977,-6957.58,33.305,0.445
8850000,39,4.08925,-6942.41,31.505,0.416
8855000,33,-2.29332,-6943.79,40.0812,0.428
8860000,26,2.64161,-6970.55,22.7025,0.403
8865000,37,-8.34318,-6945.09,38.3255,0.421
8870000,37,2.50857,-6938.22,40.4705,0.458
8875000,41,-4.65121,-6952.4,39.7165,0.434
8880000,34,-6.08535,-6946.7,42.6515,0.4435
8885000,37,-1.21105,-6963.87,29.2431,0.448
8890000,35,0.59637,-6945.82,30.0756,0.421889
8895000,33,-11.8604,-6931.85,32.5355,0.428111
8900000,37,1.0962,-6924.35,34.5238,0.416
8905000,38,-7.62496,-6940.2,43.2995,0.45
8910000,34,2.72916,-6939.51,22.4489,0.42
8915000,37,2.57437,-6929.93,34.6735,0.448
8920000,40,1.10338,-6935.25,45.9075,0.4299
8925000,37,-4.00583,-6937.59,52.2908,0.418
8930000,27,2.61802,-6971.47,31.4294,0.383
8935000,40,3.37677,-6927.1,42.3322,0.437333
8940000,38,0.835137,-6940.59,44.5913,0.433
8945000,38,3.09414,-6962.47,31.7356,0.464
8950000,42,0.511886,-6928.55,42.9623,0.4318
8955000,36,1.50527,-6941.29,29.574,0.41
8960000,40,4.78538,-6948.33,46.8781,0.427571
8965000,36,-2.9213,-6953.25,36.3779,0.42025
8970000,35,1.11546,-6944.07,34.7082,0.42075
8975000,36,5.76284,-6931.99,35.3263,0.417
8980000,38,10.2899,-6933.89,35.9681,0.445
8985000,38,2.88231,-6951.71,42.5939,0.454857
8990000,33,-1.33502,-6952.37,36.691,0.446
8995000,34,0.312834,-6961.37,35.4268,0.44
9000000,39,5.6665,-6915.17,34.9557,0.444
9005000,38,6.46986,-6938.42,42.4183,0.448
9010000,38,7.71718,-6924.77,40.5771,0.402
9015000,33,0.0635037,-6959.84,31.9636,0.405
9020000,30,2.77387,-6965.11,25.5702,0.4562
9025000,36,-0.0565305,-6932.97,34.6056,0.45175
9030000,41,1.66102,-6927.91,30.596,0.432
9035000,31,6.29658,-6960.29,31.3868,0.418
9040000,35,-4.01485,-6929,42.7498,0.405
9045000,33,0.159234,-6982.91,32.0103,0.43
9050000,39,-0.296552,-6936.23,38.9084,0.443667
9055000,43,4.30124,-6935.67,39.006,0.424833
9060000,40,4.87163,-6916.95,35.7617,0.438
9065000,31,2.22501,-6958.98,30.371,0.418
9070000,28,5.78506,-6958.26,30.1525,0.435
9075000,31,-3.6041,-6951.31,34.2041,0.408
9080000,44,-2.32007,-6935.95,47.184,0.423
9085000,35,-1.87557,-6956.66,37.0833,0.435
9090000,33,-0.622781,-6940.5,39.6914,0.432
9095000,42,2.00598,-6926.46,55.4553,0.464
9100000,34,-2.1981,-6940.91,47.0307,0.413
9105000,35,-2.85531,-6928.31,32.0809,0.419
9110000,34,2.2582,-6952.71,36.6663,0.415
9115000,37,1.8247,-6915.37,37.1412,0.429976
9120000,34,-1.80965,-6951.88,33.6501,0.406167
9125000,41,2.43387,-6936.92,32.3801,0.428833
9130000,34,-4.52691,-6958.94,28.2503,0.389
9135000,37,-2.36306,-6932.74,47.8338,0.430333
9140000,42,2.07223,-6927.9,37.0541,0.442
9145000,35,2.48799,-6944.52,36.9569,0.426
9150000,35,2.60065,-6937.15,39.8179,0.408
9155000,42,-3.15167,-6917.93,39.5737,0.451
9160000,37,-3.00951,-6951.11,33.6763,0.423111
9165000,41,1.32319,-6914.24,34.5513,0.451833
9170000,38,3.87907,-6931.97,34.9165,0.444
9175000,34,4.60024,-6940.78,33.4772,0.459
9180000,37,-3.35355,-6946.86,31.1704,0.43925
9185000,40,2.80236,-6917.78,41.038,0.433
9190000,32,-4.77002,-6925.55,31.0444,0.431895
9195000,39,-11.0933,-6929.66,33.2916,0.436
9200000,41,-1.24906,-6938.52,46.7555,0.443
9205000,36,-4.62118,-6951.71,46.2411,0.433357
9210000,42,3.09267,-6928.37,41.384,0.421
9215000,39,-1.94701,-6945.89,34.5246,0.439
9220000,37,2.21172,-6931.22,34.4814,0.415
9225000,39,3.99221,-6942.19,31.3843,0.442
9230000,39,8.23755,-6921.98,43.9121,0.495
9235000,38,2.80297,-6941.09,39.2051,0.452
9240000,40,0.881467,-6930.09,48.4945,0.452
9245000,39,-2.75281,-6927.2,42.9074,0.441667
9250000,36,-0.0648559,-6935.73,33.758,0.434
9255000,38,3.09632,-6920.62,34.8336,0.415
9260000,34,1.79177,-6933.76,39.9213,0.4245
9265000,37,-1.58046,-6946.74,43.3207,0.4445
9270000,32,-5.82547,-6970.24,28.6253,0.435
9275000,32,3.12433,-6953.36,34.571,0.469
9280000,38,2.68313,-6940.9,30.3141,0.399
9285000,32,-0.30755,-6958.35,38.53,0.432583
9290000,33,0.771465,-6942.05,35.9957,0.385
9295000,31,-4.34639,-6978.33,32.8014,0.4415
9300000,33,-5.55416,-6957.39,33.3295,0.399
9305000,35,-3.63153,-6959,34.7733,0.417
9310000,42,7.03892,-6928.03,43.5077,0.444
9315000,30,-4.92275,-6976.45,34.511,0.423263
9320000,32,-0.589792,-6959.06,29.6186,0.4255
9325000,48,17.1271,-6935.88,38.0092,0.466
9330000,34,-4.61959,-6969.02,33.3816,0.451
9335000,36,-6.14565,-6971.67,41.4636,0.4298
9340000,43,-1.2922,-6926.59,41.2993,0.435
9345000,31,-0.875919,-6948.59,30.756,0.446833
9350000,35,0.214589,-6962.66,32.0428,0.399
9355000,38,-2.66305,-6962.92,44.5626,0.439556
9360000,38,-5.52182,-6954.27,42.7878,0.42
9365000,40,2.59342,-6963.45,38.6434,0.4426
9370000,41,-0.194179,-6934.51,44.9705,0.456
9375000,40,5.33103,-6928.57,53.1582,0.438
9380000,36,-0.226986,-6974.84,39.6993,0.442375
9385000,33,-4.57254,-6960.63,26.0045,0.42375
9390000,36,-0.29801,-6945.99,40.7087,0.414167
9395000,38,3.07417,-6952.47,43.3871,0.423
9400000,34,0.421544,-6964.25,33.8014,0.4225
9405000,38,-0.295431,-6963.33,45.2548,0.4295
9410000,36,8.15343,-6948.49,42.9157,0.419
9415000,36,9.70576,-6931.63,30.8761,0.42925
9420000,32,4.2461,-6964.7,32.6836,0.436333
9425000,31,2.22571,-6951.14,24.9525,0.438667
9430000,41,1.74456,-6923.14,41.6869,0.456
9435000,31,0.341609,-6954.19,32.2841,0.416
9440000,36,-6.11554,-6961.35,30.2112,0.439
9445000,34,6.83885,-6962.53,32.2987,0.44
9450000,36,6.25781,-6952.06,38.3727,0.403
9455000,34,-2.14913,-6958.75,35.9681,0.418
9460000,35,8.61932,-6949.58,29.9397,0.45
9465000,39,1.43912,-6937.78,46.0119,0.437
9470000,38,-4.27022,-6945.29,38.9943,0.42536
9475000,47,-2.53228,-6933.56,44.4831,0.439167
9480000,40,5.39844,-6949.91,32.4856,0.453167
9485000,40,-1.9993,-6950.62,36.9668,0.439067
9490000,35,1.65381,-6950.71,41.4875,0.435
9495000,38,-6.79154,-6944.73,44.458,0.426
9500000,34,6.40326,-6932.8,36.5223,0.397
9505000,36,6.40975,-6947.02,38.5007,0.408
9510000,37,1.45571,-6954.24,36.1548,0.429
9515000,36,0.464054,-6939.04,27.9267,0.433571
9520000,33,-5.31402,-6956.76,45.5461,0.403667
9525000,34,0.938715,-6946.87,26.03,0.408333
9530000,43,1.74133,-6960.26,50.1325,0.451
9535000,37,3.38365,-6942.82,33.8905,0.432684
9540000,35,3.32495,-6936.62,46.1943,0.445
9545000,38,2.48579,-6929.5,45.6836,0.406
9550000,42,0.646847,-6931.31,48.9004,0.458
9555000,40,8.69444,-6948.76,35.1084,0.441
9560000,44,-12.1213,-6932.82,46.4313,0.428857
9565000,46,7.95267,-6946.68,33.4264,0.441
9570000,45,5.90961,-6917.81,42.9314,0.459
9575000,47,3.84833,-6900.84,42.2422,0.44675
9580000,39,-1.71178,-6927.49,38.2506,0.431
9585000,38,0.274638,-6950.22,43.5064,0.42
9590000,38,5.0301,-6953.67,29.4434,0.436
9595000,42,-6.88858,-6921.76,46.1546,0.433
9600000,40,-2.44118,-6920.64,50.5093,0.425
9605000,41,0.911515,-6950.45,46.6131,0.439667
9610000,38,5.76237,-6941.33,46.9601,0.419
9615000,39,-0.95273,-6932.34,46.8042,0.437
9620000,39,-4.38077,-6950.49,43.8899,0.4372
9625000,43,0.555075,-6921.07,53.4465,0.4257
9630000,39,0.441386,-6948.11,43.0561,0.436154
9635000,47,-3.85414,-6907.55,43.9708,0.426
9640000,50,-1.39479,-6912.38,61.5039,0.456
9645000,46,3.92734,-6917.75,45.9958,0.45
9650000,37,-4.72842,-6945.75,32.7341,0.42405
9655000,37,-8.42977,-6933.67,32.8637,0.386
9660000,37,-3.32169,-6924.78,32.7362,0.399
9665000,37,-2.00613,-6951.95,48.3211,0.421583
9670000,37,1.71164,-6946.69,36.7526,0.457
9675000,41,-7.36849,-6929.88,49.8501,0.444
9680000,44,0.368238,-6916.92,39.4323,0.441
9685000,48,0.810463,-6918.28,48.257,0.4392
9690000,40,6.99379,-6915.02,43.3592,0.438
9695000,48,4.91023,-6934.66,44.7567,0.445
9700000,37,4.91823,-6924.17,33.8887,0.438125
9705000,35,6.86159,-6942.28,28.592,0.4405
9710000,44,-11.7933,-6938.96,48.6914,0.405143
9715000,43,3.3215,-6926,51.9813,0.439688
9720000,47,-7.82156,-6942.81,56.1553,0.46
9725000,47,4.72467,-6933.66,41.1108,0.433
9730000,41,-11.0565,-6914.09,37.7379,0.466
9735000,39,-8.00242,-6940.41,41.8272,0.415
9740000,36,1.99457,-6946.8,29.7148,0.406
9745000,39,-7.40589,-6942.72,41.132,0.409
9750000,44,-5.48091,-6942.15,40.5754,0.449
9755000,42,-5.71171,-6934.91,35.9922,0.4442
9760000,40,-1.7349,-6935.06,38.5174,0.418
9765000,43,0.040959,-6923.25,43.5055,0.443
9770000,37,-5.0184,-6928.35,35.9209,0.41775
9775000,36,1.2967,-6920.74,41.6201,0.407
9780000,36,-1.2291,-6915.1,32.7236,0.38
9785000,39,6.96536,-6921.23,30.3837,0.444
9790000,41,-5.29698,-6915.95,43.2844,0.4112
9795000,43,2.00617,-6909.11,33.7615,0.426
9800000,40,-3.96657,-6910.28,45.053,0.4285
9805000,51,-7.5047,-6902.57,56.7936,0.46
9810000,50,4.38522,-6906.04,46.6544,0.43
9815000,50,-7.55829,-6901.16,52.8982,0.459
9820000,47,2.30662,-6908.75,48.7646,0.457
9825000,43,2.06314,-6923.2,35.5193,0.446111
9830000,43,11.6533,-6918.42,54.6272,0.461
9835000,46,-6.12205,-6915.82,48.8863,0.438
9840000,44,5.65915,-6924.08,40.4767,0.441
9845000,43,4.82147,-6920.15,41.93,0.421
9850000,48,4.28389,-6917.66,38.3069,0.421
9855000,49,-0.49703,-6933.88,58.7642,0.4225
9860000,46,8.14074,-6913.58,56.773,0.442
9865000,49,7.79474,-6915.73,47.858,0.475
9870000,44,1.58182,-6924.35,45.6003,0.449
9875000,52,2.544,-6915.87,43.154,0.446167
9880000,45,-5.75139,-6919.38,34.7935,0.458182
9885000,49,1.51289,-6919.17,39.9104,0.4715
9890000,44,3.75128,-6913.1,46.6643,0.4433
9895000,43,0.263747,-6911.74,36.3073,0.4445
9900000,36,-0.629467,-6911.42,41.3555,0.409
9905000,37,-9.51556,-6934.78,39.0949,0.422
9910000,47,-1.81361,-6933.46,48.9035,0.439
9915000,38,5.949,-6916.71,34.4761,0.425
9920000,39,-4.28536,-6928.41,37.619,0.42
9925000,37,-6.99095,-6946.74,29.38,0.406
9930000,39,1.11813,-6945.19,46.029,0.413
9935000,41,-2.49625,-6916.64,34.4462,0.4255
9940000,39,2.68581,-6947.7,45.6686,0.444
9945000,39,4.25935,-6940.74,36.3557,0.417625
9950000,35,1.59879,-6938.24,44.8812,0.43
9955000,40,-4.57719,-6937.44,32.0865,0.444
9960000,44,5.09429,-6937.05,38.5901,0.433
9965000,41,-5.36695,-6936.52,45.975,0.454
9970000,35,2.9997,-6918.63,30.7976,0.43725
9975000,38,0.750549,-6939.91,41.5015,0.428
9980000,38,-4.46286,-6931.44,37.809,0.4372
9985000,41,-13.1889,-6941.77,47.8198,0.467
9990000,44,-7.29055,-6926.76,37.9535,0.447
9995000,47,-8.98846,-6931.62,43.5429,0.414
10000000,42,3.50521,-6940.86,29.9052,0.441
10005000,36,3.05152,-6943.41,36.2627,0.425167
10010000,42,-2.38656,-6948.95,44.7212,0.418
10015000,35,-10.1341,-6951.53,38.6097,0.4395
10020000,42,-2.65648,-6959.18,35.9246,0.428667
10025000,34,-0.77566,-6925.71,38.9036,0.429
10030000,38,6.90586,-6934.23,43.4016,0.4525
10035000,41,3.6923,-6927.02,45.4857,0.437
10040000,39,1.21333,-6958.16,49.7921,0.437
10045000,38,0.738741,-6942.71,43.2182,0.4295
10050000,37,4.26653,-6929.21,39.6143,0.454
10055000,41,3.63964,-6940.38,50.2472,0.4614
10060000,36,8.71353,-6928.51,41.1564,0.433
10065000,40,-1.5487,-6953,53.3069,0.427
10070000,38,2.29737,-6938.54,49.6101,0.419
10075000,35,-2.65195,-6935.26,40.0756,0.425
10080000,33,-3.12267,-6947.91,38.8723,0.389
10085000,44,-3.53846,-6946.61,40.5438,0.454
10090000,40,5.17685,-6928.54,42.7821,0.427
10095000,43,2.16567,-6929.02,45.1788,0.442
10100000,39,2.40437,-6947.27,40.9368,0.449111
10105000,41,-0.816854,-6946.54,45.8648,0.432
10110000,37,3.40518,-6933.87,30.3898,0.452
10115000,43,-0.302027,-6925.74,58.3733,0.487
10120000,42,0.960391,-6919.3,33.7018,0.482
10125000,44,3.97362,-6948.7,44.5609,0.445
10130000,36,-7.09983,-6936.54,37.804,0.417
10135000,34,-4.66618,-6935.34,33.7418,0.431
10140000,38,-4.11707,-6945.24,45.4517,0.446
10145000,35,6.23749,-6955.87,37.0263,0.4431
10150000,41,-10.5715,-6937.73,34.6167,0.424417
10155000,41,0.0588841,-6939.68,49.8357,0.43125
10160000,36,-0.587736,-6936.6,46.0834,0.416
10165000,36,3.12886,-6931.56,40.9696,0.425
10170000,36,4.86375,-6957.16,48.3566,0.430083
10175000,37,1.63776,-6930.11,52.4726,0.428
10180000,40,-0.259477,-6925.36,34.7828,0.432
10185000,41,-4.07271,-6917.49,40.5003,0.431417
10190000,35,-1.16934,-6933.61,38.1182,0.413
10195000,36,-9.48758,-6929.57,48.4679,0.43875
10200000,38,4.85795,-6934.79,35.9611,0.406
10205000,39,-0.542734,-6961.94,32.6516,0.432
10210000,47,-2.40356,-6921.1,41.7712,0.431625
10215000,43,-3.04716,-6930.96,42.7482,0.443
10220000,43,1.10717,-6931.86,39.8886,0.431
10225000,36,-7.39928,-6936.07,35.0449,0.424071
10230000,38,1.0218,-6912.36,34.6473,0.411
10235000,37,3.52179,-6912.69,34.7176,0.410375
10240000,41,0.249743,-6920.06,32.6535,0.427
10245000,45,0.0844364,-6926.53,38.6509,0.4505
10250000,39,3.7624,-6937.53,43.9331,0.469
10255000,32,-2.12873,-6941.3,45.164,0.43
10260000,33,-5.77402,-6934.25,33.0721,0.404
10265000,34,1.57513,-6931.83,36.7831,0.423
10270000,31,0.0089932,-6932.65,23.0137,0.4255
10275000,34,-2.98413,-6931.14,33.8528,0.413333
10280000,37,-0.831098,-6957.77,47.8139,0.405
10285000,36,-0.961635,-6933.44,35.3353,0.422
10290000,41,3.23607,-6934.76,50.2829,0.421
10295000,38,-3.16921,-6937.91,39.6946,0.403
10300000,33,-7.5236,-6943.61,39.1296,0.382
10305000,36,5.90907,-6951.72,34.6216,0.435
10310000,35,0.763487,-6966.13,38.0849,0.415
10315000,33,0.0414144,-6948.25,26.2792,0.423444
10320000,36,2.93488,-6962.29,27.9142,0.4325
10325000,36,3.60289,-6944.45,26.5759,0.4335
10330000,31,-4.59527,-6951.99,24.1792,0.4385
10335000,38,-4.43902,-6968.63,33.9473,0.41
10340000,30,-0.100836,-6949.08,32.3004,0.364
10345000,38,-3.27663,-6959.95,48.0463,0.423
10350000,42,1.75563,-6922.33,41.6966,0.4146
10355000,43,-8.093,-6923.66,38.3573,0.446571
10360000,45,4.56503,-6922.34,40.0388,0.454
10365000,37,-0.00642548,-6934.68,31.5923,0.408
10370000,38,-6.62331,-6934.83,26.1082,0.431286
10375000,39,3.69144,-6922.54,49.5694,0.4235
10380000,39,3.73633,-6929.36,37.4613,0.412
10385000,46,1.9296,-6910.07,38.2977,0.445
10390000,46,-2.65711,-6923.54,37.8058,0.425
10395000,47,-3.52918,-6929.78,39.363,0.419
10400000,37,-0.796557,-6944.77,38.7239,0.444217
10405000,44,-1.98623,-6930.29,56.3151,0.446
10410000,43,-0.330158,-6926.2,41.158,0.407
10415000,41,-2.19439,-6931.34,51.9166,0.442
10420000,46,2.78987,-6901.21,37.2581,0.435
10425000,46,-3.6749,-6930.79,43.2211,0.457
10430000,37,5.17242,-6933.94,33.1156,0.448
10435000,45,-9.80362,-6913.17,38.0932,0.454
10440000,41,3.13456,-6924.35,43.5017,0.428667
10445000,49,5.48356,-6910.2,51.7434,0.441167
10450000,49,4.78429,-6922.68,48.9671,0.444
10455000,49,-14.8641,-6928.45,58.832,0.452857
10460000,43,-4.40149,-6918.3,44.7164,0.4395
10465000,44,7.9068,-6933.6,42.4679,0.479
10470000,45,6.71442,-6931.95,44.1372,0.463
10475000,49,-6.82651,-6913.33,65.2989,0.426
10480000,34,-4.64614,-6944.24,30.684,0.4165
10485000,40,-11.9898,-6917.81,35.0185,0.416
10490000,47,-3.99977,-6938.29,46.2092,0.442
10495000,41,-4.75184,-6931.1,37.3311,0.439
10500000,42,1.86078,-6919.96,28.1852,0.4325
10505000,47,0.695354,-6908.89,47.539,0.473
10510000,39,-1.11389,-6931.51,36.6895,0.448
10515000,44,3.82355,-6903.32,38.1461,0.428
10520000,53,1.83252,-6928.36,58.8705,0.450429
10525000,40,-6.9952,-6934.25,42.2442,0.425167
10530000,44,1.03073,-6909.72,43.7123,0.406
10535000,43,-5.04716,-6924.77,53.8747,0.4463
10540000,38,-18.6323,-6953.65,32.0231,0.429176
10545000,39,3.39926,-6918.59,32.7017,0.432
10550000,41,-0.219406,-6914.83,41.1075,0.442
10555000,45,5.11466,-6928.96,41.0691,0.453
10560000,42,-6.22857,-6930.98,51.7151,0.439143
10565000,35,-7.64763,-6929.66,29.0708,0.42375
10570000,43,-3.84327,-6919.91,46.6909,0.436
10575000,31,0.169877,-6962.31,24.7358,0.432171
10580000,40,-2.97328,-6936.85,41.15,0.446
10585000,29,0.438276,-6964.17,21.1081,0.394714
10590000,38,-2.29707,-6915.82,35.8497,0.436
10595000,35,-0.875188,-6920.26,29.1201,0.403333
10600000,33,-1.14437,-6949.47,42.843,0.406
10605000,38,5.15316,-6926.42,49.9189,0.45
10610000,39,-7.77861,-6914.03,48.111,0.398
10615000,36,-1.36436,-6923.06,45.6677,0.406
10620000,37,6.31821,-6965.19,39.5069,0.431
10625000,35,-6.99002,-6935.11,42.4622,0.405
10630000,41,6.20213,-6936.62,45.2099,0.457
10635000,42,1.68644,-6928.44,34.561,0.458
10640000,42,9.30371,-6920,31.3471,0.445
10645000,41,-0.686697,-6940.23,38.4864,0.424
10650000,40,4.26859,-6937.05,42.8638,0.462
10655000,44,3.44509,-6929.69,38.8841,0.4464
10660000,32,2.22457,-6954.78,43.375,0.425333
10665000,46,2.53595,-6913.63,48.107,0.447
10670000,39,-5.49333,-6906.55,37.373,0.442
10675000,34,0.0774669,-6931.71,35.7037,0.414
10680000,39,1.1456,-6954.99,35.2317,0.4512
10685000,43,-14.0228,-6936.24,44.3407,0.420167
10690000,41,-14.4482,-6948.54,37.9325,0.4295
10695000,40,2.01831,-6920.48,41.033,0.433
10700000,36,-1.80216,-6938.62,30.3006,0.408
10705000,31,-5.32917,-6960.05,33.7483,0.417857
10710000,35,-6.25049,-6930.81,30.6412,0.38725
10715000,33,2.05732,-6936.63,34.9654,0.403
10720000,39,1.23102,-6941.62,43.2124,0.428
10725000,34,-7.66069,-6925.87,35.1637,0.3945
10730000,38,-2.20752,-6933.53,52.3391,0.415
10735000,39,-2.02715,-6913.36,29.9509,0.372
10740000,35,-0.907526,-6947.52,38.5952,0.4291
10745000,38,4.89038,-6929.7,41.2973,0.428
10750000,33,-1.17326,-6944.45,35.5496,0.427
10755000,42,7.0948,-6930.68,46.1372,0.411
10760000,41,1.3538,-6918.31,33.0514,0.424
10765000,50,5.50158,-6928.18,67.4715,0.482
10770000,40,-8.631,-6926.47,47.0457,0.439333
10775000,39,-5.78871,-6912.97,33.4365,0.405
10780000,36,3.69277,-6928.65,35.7763,0.419
10785000,35,9.57484,-6941.51,41.0393,0.43
10790000,41,2.39973,-6926.73,44.9032,0.427889
10795000,36,-9.08857,-6918.2,29.2172,0.427278
10800000,38,1.47332,-6940.59,38.1207,0.4315
10805000,35,-8.03274,-6929.1,31.5004,0.385
10810000,41,-9.63074,-6920.03,44.5756,0.424
10815000,39,-1.57984,-6909.23,41.9844,0.415
10820000,44,-11.0738,-6904.92,58.4174,0.421
10825000,45,-13.1316,-6930.03,45.8361,0.447
10830000,39,-8.0243,-6929.86,31.3052,0.433
10835000,31,2.95368,-6954.14,27.9266,0.417333
10840000,35,5.00298,-6956.23,31.4697,0.448
10845000,38,7.98578,-6949.74,35.0345,0.445
10850000,41,-6.35495,-6925.26,42.5615,0.442
10855000,37,5.21933,-6946.86,44.9865,0.409
10860000,33,2.03936,-6927.21,39.9091,0.44
10865000,42,2.08065,-6938.71,49.903,0.4475
10870000,39,-10.2239,-6910.38,34.1201,0.408167
10875000,45,4.37541,-6933.82,47.5806,0.445
10880000,44,-4.96256,-6918.12,43.7556,0.431
10885000,50,-5.39517,-6924.47,37.3465,0.4572
10890000,35,1.21264,-6942.31,32.1666,0.427
10895000,36,-8.1086,-6931.37,38.6797,0.427286
10900000,42,-1.48758,-6926.85,35.5947,0.472
10905000,38,-3.45887,-6927.58,30.4701,0.419
10910000,43,-17.6361,-6925.04,49.2353,0.423
10915000,45,2.04326,-6942.03,41.9501,0.462333
10920000,35,-0.22007,-6934.1,34.3389,0.435
10925000,39,4.23255,-6933.98,36.5509,0.433167
10930000,44,-4.55892,-6926.59,47.8812,0.444
10935000,42,2.43803,-6951.92,51.4983,0.477
10940000,41,7.49678,-6925.3,44.6302,0.451
10945000,38,3.04153,-6952.61,37.0902,0.4495
10950000,41,-13.9414,-6935.15,36.0372,0.421
10955000,43,-6.65535,-6938.56,47.7708,0.425
10960000,38,5.20026,-6933.5,30.6613,0.475
10965000,43,5.35104,-6926.41,51.4974,0.46
10970000,36,5.61524,-6938.7,38.3343,0.413
10975000,33,-0.170735,-6943.33,43.3566,0.43825
10980000,39,10.9329,-6941.11,35.0654,0.45
10985000,34,1.67134,-6947.45,36.9686,0.442
10990000,42,-0.102833,-6937.22,40.596,0.469143
10995000,40,3.46239,-6921.46,33.4209,0.463
11000000,40,5.95109,-6924.21,29.8565,0.455
11005000,38,-2.72067,-6957.77,40.7596,0.44765
11010000,39,-6.50379,-6940.65,35.5758,0.425
11015000,45,-14.6858,-6960.72,33.2929,0.4356
11020000,43,-4.40726,-6937.96,43.5169,0.426667
11025000,37,-7.65919,-6942.29,44.4176,0.396
11030000,33,1.22975,-6933.66,34.7098,0.406
11035000,32,-5.02275,-6973.62,26.2316,0.418333
11040000,41,-3.64825,-6943.3,35.1045,0.446333
11045000,34,2.48814,-6933.28,37.464,0.419889
11050000,38,-6.18901,-6950.86,32.5239,0.432
11055000,40,-3.11165,-6964.31,45.2564,0.421
11060000,37,-7.98464,-6939.53,40.9867,0.413
11065000,36,4.18915,-6962.84,31.2279,0.438
11070000,41,0.495082,-6959.06,36.5746,0.442
11075000,34,4.3499,-6948.38,32.6941,0.412
11080000,35,6.88057,-6950.54,26.6414,0.435
11085000,31,-5.37228,-6948.81,29.1454,0.395
11090000,37,4.08288,-6932.61,39.3145,0.416
11095000,34,5.14372,-6939.8,28.985,0.386
11100000,35,-4.02224,-6943.2,41.3487,0.428
11105000,34,-3.04053,-6960.44,30.2812,0.44
11110000,40,7.53106,-6951.97,38.7606,0.475
11115000,40,-5.79122,-6945.37,43.1228,0.431
11120000,40,-3.50657,-6937.75,34.7427,0.42
11125000,39,-0.0121534,-6944.91,44.2128,0.452
11130000,36,5.16013,-6951.07,34.743,0.43775
11135000,37,4.50014,-6924.4,33.3961,0.423
11140000,44,-1.70693,-6926.32,44.153,0.423
11145000,33,4.56613,-6933.64,40.4922,0.398
11150000,34,4.90867,-6941.72,36.7939,0.404
11155000,43,-0.991719,-6944.11,39.988,0.4188
11160000,47,-4.10761,-6936.6,48.4796,0.444
11165000,43,2.31164,-6962.68,42.7971,0.447455
11170000,43,7.47812,-6946.17,46.5657,0.456667
11175000,42,3.29495,-6937.87,42.2711,0.418
11180000,40,-1.41501,-6929.69,41.7446,0.412
11185000,42,-0.109594,-6919.74,48.3582,0.4245
11190000,49,1.7492,-6930.56,47.3396,0.452
11195000,45,4.82915,-6913.83,46.7833,0.445
11200000,45,6.91338,-6942.84,42.2138,0.467
11205000,42,7.9633,-6927.06,41.2781,0.4615
11210000,39,5.6718,-6931.45,32.1435,0.443
11215000,42,7.61377,-6929.77,48.2725,0.4445
11220000,35,0.762528,-6953.27,31.7005,0.427
11225000,42,7.84684,-6909.72,45.3066,0.46
11230000,43,3.89181,-6945,36.7991,0.447571
11235000,34,0.217161,-6965.83,29.2742,0.4555
11240000,37,10.4927,-6952.45,39.438,0.457
11245000,37,2.06811,-6959.72,26.8749,0.444
11250000,37,-1.55565,-6950.31,36.7507,0.441812
11255000,38,-6.04081,-6952.55,42.6578,0.41625
11260000,37,2.97301,-6946.12,43.6048,0.431
11265000,31,3.20466,-6943.27,28.8337,0.4024
11270000,37,3.09743,-6933.26,43.0405,0.455
11275000,38,8.16696,-6954.43,34.4525,0.472
11280000,41,4.57695,-6957.66,54.5741,0.445
11285000,34,2.07241,-6960.44,34.7114,0.448
11290000,39,-3.34149,-6941.05,31.1775,0.41
11295000,40,-5.99513,-6939.7,33.2012,0.428278
11300000,41,-4.05247,-6949.28,41.2518,0.425
11305000,39,7.07521,-6928.08,43.3978,0.444375
11310000,40,-2.9778,-6968.19,42.465,0.434
11315000,47,3.08902,-6925.97,34.6795,0.477
11320000,46,10.6197,-6937.08,37.3015,0.442
11325000,41,2.48478,-6953.68,53.6915,0.469
11330000,43,-5.0046,-6931.54,42.3135,0.442111
11335000,39,-4.93234,-6936.47,42.5735,0.4462
11340000,38,6.4609,-6925.42,44.005,0.446857
11345000,34,-0.467911,-6951.84,33.9338,0.441
11350000,38,-4.84195,-6951.7,58.3297,0.4
11355000,40,-6.74984,-6923.31,40.0674,0.461
11360000,37,-3.11734,-6943.76,45.3598,0.406
11365000,46,-3.93868,-6923.53,46.1475,0.4455
11370000,41,-3.72885,-6920.83,42.6772,0.4345
11375000,36,8.63554,-6932.23,28.9849,0.458
11380000,42,3.177,-6954.76,46.2074,0.409
11385000,34,3.36378,-6927.97,27.1561,0.403
11390000,36,6.62905,-6929.62,45.6351,0.454
